,season,Player,Pos,Age,team,PTS,AST,BLK,TOV,STL,ORB,DRB,MP,G,GS,PF,FTA,FGA,3PA,3P,FG,FT,PER,WS,ppg,ast_pg,blk_pg,tov_pg,stl_pg,reb_pg,min_pg,FG%,FT%,3P%
24136,2016-2017,Kent Bazemore,SF,27.0,ATL,801.0,177.0,52.0,125.0,91.0,45.0,186.0,1963.0,73.0,64.0,165.0,168.0,721.0,266.0,92.0,295.0,119.0,11.5,2.1,10.972602739726028,2.4246575342465753,0.7123287671232876,1.7123287671232876,1.2465753424657535,3.164383561643836,26.89041095890411,0.4091539528432732,0.7083333333333334,0.3458646616541353
24135,2016-2017,Aron Baynes,C,30.0,DET,365.0,32.0,39.0,50.0,17.0,111.0,222.0,1163.0,75.0,2.0,166.0,94.0,279.0,0.0,0.0,143.0,79.0,13.1,3.0,4.866666666666666,0.4266666666666667,0.52,0.6666666666666666,0.22666666666666666,4.44,15.506666666666666,0.5125448028673835,0.8404255319148937,
24124,2016-2017,Wade Baldwin,PG,20.0,MEM,106.0,61.0,7.0,40.0,18.0,11.0,35.0,405.0,33.0,1.0,40.0,37.0,115.0,22.0,3.0,36.0,31.0,6.4,-0.4,3.212121212121212,1.8484848484848484,0.21212121212121213,1.2121212121212122,0.5454545454545454,1.393939393939394,12.272727272727273,0.3130434782608696,0.8378378378378378,0.13636363636363635
24125,2016-2017,Leandro Barbosa,SG,34.0,PHO,419.0,81.0,8.0,48.0,31.0,15.0,89.0,963.0,67.0,0.0,82.0,45.0,392.0,98.0,35.0,172.0,40.0,11.5,0.6,6.253731343283582,1.208955223880597,0.11940298507462686,0.7164179104477612,0.4626865671641791,1.5522388059701493,14.373134328358208,0.4387755102040816,0.8888888888888888,0.35714285714285715
24170,2016-2017,Jaylen Brown,SF,20.0,BOS,515.0,64.0,18.0,68.0,35.0,45.0,175.0,1341.0,78.0,20.0,142.0,124.0,423.0,135.0,46.0,192.0,85.0,10.3,1.5,6.602564102564102,0.8205128205128205,0.23076923076923078,0.8717948717948718,0.44871794871794873,2.8205128205128207,17.192307692307693,0.45390070921985815,0.6854838709677419,0.34074074074074073
24134,2016-2017,Jerryd Bayless,PG,28.0,PHI,33.0,13.0,0.0,9.0,0.0,3.0,9.0,71.0,3.0,1.0,4.0,10.0,32.0,5.0,2.0,11.0,9.0,8.7,-0.1,11.0,4.333333333333333,0.0,3.0,0.0,4.0,23.666666666666668,0.34375,0.9,0.4
24127,2016-2017,Harrison Barnes,PF,24.0,DAL,1518.0,117.0,15.0,102.0,66.0,94.0,303.0,2803.0,79.0,79.0,128.0,281.0,1280.0,222.0,78.0,599.0,242.0,16.3,4.6,19.21518987341772,1.481012658227848,0.189873417721519,1.2911392405063291,0.8354430379746836,5.025316455696203,35.48101265822785,0.46796875,0.8612099644128114,0.35135135135135137
24133,2016-2017,Nicolas Batum,SG,28.0,CHO,1164.0,455.0,29.0,194.0,86.0,46.0,435.0,2617.0,77.0,77.0,109.0,284.0,975.0,405.0,135.0,393.0,243.0,15.8,4.5,15.116883116883116,5.909090909090909,0.37662337662337664,2.5194805194805197,1.1168831168831168,6.246753246753247,33.98701298701299,0.40307692307692305,0.8556338028169014,0.3333333333333333
24126,2016-2017,J.J. Barea,PG,32.0,DAL,381.0,193.0,1.0,63.0,14.0,9.0,75.0,771.0,35.0,6.0,30.0,51.0,343.0,148.0,53.0,142.0,44.0,17.2,1.3,10.885714285714286,5.514285714285714,0.02857142857142857,1.8,0.4,2.4,22.02857142857143,0.4139941690962099,0.8627450980392157,0.3581081081081081
24149,2016-2017,Tarik Black,C,25.0,LAL,383.0,39.0,44.0,58.0,30.0,143.0,199.0,1091.0,67.0,16.0,173.0,109.0,294.0,2.0,1.0,150.0,82.0,15.0,2.4,5.7164179104477615,0.582089552238806,0.6567164179104478,0.8656716417910447,0.44776119402985076,5.104477611940299,16.28358208955224,0.5102040816326531,0.7522935779816514,0.5
24169,2016-2017,Bobby Brown,PG,32.0,HOU,62.0,14.0,0.0,5.0,1.0,0.0,6.0,123.0,25.0,0.0,5.0,2.0,60.0,35.0,14.0,23.0,2.0,10.8,0.1,2.48,0.56,0.0,0.2,0.04,0.24,4.92,0.38333333333333336,1.0,0.4
24148,2016-2017,Nemanja Bjelica,PF,28.0,MIN,403.0,79.0,20.0,59.0,40.0,57.0,187.0,1190.0,65.0,1.0,154.0,61.0,356.0,177.0,56.0,151.0,45.0,11.0,1.5,6.2,1.2153846153846153,0.3076923076923077,0.9076923076923077,0.6153846153846154,3.753846153846154,18.307692307692307,0.4241573033707865,0.7377049180327869,0.3163841807909605
24147,2016-2017,Bismack Biyombo,C,24.0,ORL,483.0,74.0,91.0,95.0,25.0,157.0,410.0,1793.0,81.0,27.0,202.0,234.0,339.0,0.0,0.0,179.0,125.0,12.2,2.9,5.962962962962963,0.9135802469135802,1.123456790123457,1.1728395061728396,0.30864197530864196,7.0,22.135802469135804,0.528023598820059,0.5341880341880342,
24120,2016-2017,Omer Asik,C,30.0,NOP,85.0,15.0,10.0,14.0,5.0,48.0,115.0,482.0,31.0,19.0,51.0,39.0,65.0,0.0,0.0,31.0,23.0,9.8,1.0,2.7419354838709675,0.4838709677419355,0.3225806451612903,0.45161290322580644,0.16129032258064516,5.258064516129032,15.548387096774194,0.47692307692307695,0.5897435897435898,
24150,2016-2017,Eric Bledsoe,PG,27.0,PHO,1390.0,418.0,31.0,223.0,92.0,52.0,268.0,2176.0,66.0,66.0,164.0,458.0,1034.0,310.0,104.0,449.0,388.0,20.6,5.4,21.060606060606062,6.333333333333333,0.4696969696969697,3.378787878787879,1.393939393939394,4.848484848484849,32.96969696969697,0.43423597678916825,0.8471615720524017,0.33548387096774196
24146,2016-2017,Patrick Beverley,SG,28.0,HOU,639.0,281.0,25.0,100.0,99.0,95.0,299.0,2058.0,67.0,67.0,222.0,95.0,543.0,288.0,110.0,228.0,73.0,13.0,5.3,9.537313432835822,4.1940298507462686,0.373134328358209,1.492537313432836,1.4776119402985075,5.880597014925373,30.71641791044776,0.4198895027624309,0.7684210526315789,0.3819444444444444
24145,2016-2017,Davis Bertans,PF,24.0,SAS,303.0,46.0,28.0,32.0,20.0,22.0,77.0,808.0,67.0,6.0,75.0,34.0,234.0,173.0,69.0,103.0,28.0,12.9,2.3,4.522388059701493,0.6865671641791045,0.417910447761194,0.47761194029850745,0.29850746268656714,1.4776119402985075,12.059701492537313,0.44017094017094016,0.8235294117647058,0.3988439306358382
24157,2016-2017,Joel Bolomboy,PF,23.0,UTA,22.0,2.0,2.0,2.0,1.0,4.0,13.0,53.0,12.0,0.0,1.0,6.0,16.0,4.0,1.0,9.0,3.0,19.7,0.2,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.4166666666666667,4.416666666666667,0.5625,0.5,0.25
218,2016-2017,Hollis Thompson,SG,25.0,TOT,410.0,70.0,12.0,22.0,40.0,38.0,184.0,1504.0,80.0,18.0,138.0,58.0,400.0,190.0,,,,7.2,1.4,5.125,0.875,0.15,0.275,0.5,2.775,18.8,,,
24144,2016-2017,Ben Bentil,PF,21.0,DAL,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,-17.6,-0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3.3333333333333335,0.0,,0.0
24143,2016-2017,Anthony Bennett,PF,23.0,BRK,115.0,12.0,3.0,12.0,5.0,25.0,53.0,264.0,23.0,1.0,18.0,36.0,92.0,48.0,13.0,38.0,26.0,14.7,0.5,5.0,0.5217391304347826,0.13043478260869565,0.5217391304347826,0.21739130434782608,3.391304347826087,11.478260869565217,0.41304347826086957,0.7222222222222222,0.2708333333333333
24158,2016-2017,Devin Booker,SG,20.0,PHO,1726.0,268.0,21.0,241.0,72.0,46.0,203.0,2730.0,78.0,78.0,242.0,441.0,1431.0,405.0,147.0,606.0,367.0,14.6,2.0,22.128205128205128,3.4358974358974357,0.2692307692307692,3.08974358974359,0.9230769230769231,3.1923076923076925,35.0,0.42348008385744235,0.8321995464852607,0.362962962962963
24159,2016-2017,Trevor Booker,PF,29.0,BRK,709.0,138.0,28.0,127.0,76.0,142.0,428.0,1754.0,71.0,43.0,152.0,110.0,591.0,78.0,25.0,305.0,74.0,15.7,3.1,9.985915492957746,1.943661971830986,0.39436619718309857,1.7887323943661972,1.0704225352112675,8.028169014084508,24.704225352112676,0.5160744500846024,0.6727272727272727,0.32051282051282054
24160,2016-2017,Avery Bradley,SG,26.0,BOS,894.0,121.0,11.0,88.0,68.0,65.0,269.0,1835.0,55.0,55.0,141.0,93.0,775.0,277.0,108.0,359.0,68.0,14.4,3.1,16.254545454545454,2.2,0.2,1.6,1.2363636363636363,6.072727272727272,33.36363636363637,0.4632258064516129,0.7311827956989247,0.3898916967509025
24142,2016-2017,Dragan Bender,PF,19.0,PHO,146.0,23.0,22.0,32.0,10.0,23.0,80.0,574.0,43.0,0.0,74.0,11.0,161.0,101.0,28.0,57.0,4.0,5.3,-0.3,3.395348837209302,0.5348837209302325,0.5116279069767442,0.7441860465116279,0.23255813953488372,2.395348837209302,13.348837209302326,0.35403726708074534,0.36363636363636365,0.27722772277227725
24141,2016-2017,DeAndre' Bembry,SF,22.0,ATL,101.0,28.0,5.0,16.0,8.0,14.0,45.0,371.0,38.0,1.0,21.0,16.0,98.0,18.0,1.0,47.0,6.0,8.8,0.3,2.6578947368421053,0.7368421052631579,0.13157894736842105,0.42105263157894735,0.21052631578947367,1.5526315789473684,9.763157894736842,0.47959183673469385,0.375,0.05555555555555555
24140,2016-2017,Marco Belinelli,SG,30.0,CHO,780.0,147.0,9.0,70.0,44.0,14.0,164.0,1778.0,74.0,0.0,90.0,168.0,615.0,283.0,102.0,264.0,150.0,13.3,3.2,10.54054054054054,1.9864864864864864,0.12162162162162163,0.9459459459459459,0.5945945945945946,2.4054054054054053,24.027027027027028,0.4292682926829268,0.8928571428571429,0.36042402826855124
24164,2016-2017,Malcolm Brogdon,SG,24.0,MIL,767.0,317.0,12.0,113.0,84.0,47.0,166.0,1982.0,75.0,28.0,140.0,126.0,635.0,193.0,78.0,290.0,109.0,14.9,4.1,10.226666666666667,4.226666666666667,0.16,1.5066666666666666,1.12,2.84,26.426666666666666,0.4566929133858268,0.8650793650793651,0.40414507772020725
24165,2016-2017,Aaron Brooks,PG,32.0,IND,322.0,125.0,9.0,66.0,25.0,18.0,51.0,894.0,65.0,0.0,93.0,40.0,300.0,128.0,48.0,121.0,32.0,9.5,0.3,4.953846153846154,1.9230769230769231,0.13846153846153847,1.0153846153846153,0.38461538461538464,1.0615384615384615,13.753846153846155,0.4033333333333333,0.8,0.375
24139,2016-2017,Michael Beasley,PF,28.0,MIL,528.0,53.0,27.0,66.0,28.0,40.0,153.0,935.0,56.0,6.0,92.0,105.0,406.0,43.0,18.0,216.0,78.0,17.8,1.8,9.428571428571429,0.9464285714285714,0.48214285714285715,1.1785714285714286,0.5,3.4464285714285716,16.696428571428573,0.5320197044334976,0.7428571428571429,0.4186046511627907
24138,2016-2017,Malik Beasley,SG,20.0,DEN,83.0,11.0,0.0,8.0,7.0,5.0,12.0,165.0,22.0,1.0,10.0,10.0,73.0,28.0,9.0,33.0,8.0,13.7,0.2,3.772727272727273,0.5,0.0,0.36363636363636365,0.3181818181818182,0.7727272727272727,7.5,0.4520547945205479,0.8,0.32142857142857145
24119,2016-2017,Darrell Arthur,PF,28.0,DEN,262.0,42.0,21.0,36.0,19.0,25.0,87.0,639.0,41.0,7.0,76.0,22.0,215.0,117.0,53.0,95.0,19.0,12.8,1.1,6.390243902439025,1.024390243902439,0.5121951219512195,0.8780487804878049,0.4634146341463415,2.731707317073171,15.585365853658537,0.4418604651162791,0.8636363636363636,0.452991452991453
24438,2016-2017,Wesley Matthews,SG,30.0,DAL,986.0,210.0,16.0,102.0,77.0,18.0,241.0,2495.0,73.0,73.0,161.0,179.0,847.0,479.0,174.0,333.0,146.0,11.9,3.1,13.506849315068493,2.8767123287671232,0.2191780821917808,1.3972602739726028,1.0547945205479452,3.547945205479452,34.178082191780824,0.39315230224321135,0.8156424581005587,0.36325678496868474
24117,2016-2017,Joel Anthony,C,34.0,SAS,25.0,3.0,6.0,4.0,2.0,8.0,23.0,122.0,19.0,0.0,11.0,8.0,16.0,0.0,0.0,10.0,5.0,11.6,0.4,1.3157894736842106,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.10526315789473684,1.631578947368421,6.421052631578948,0.625,0.625,
361,2016-2017,Lou Williams,SG,30.0,TOT,2842.0,478.0,38.0,320.0,160.0,52.0,352.0,3988.0,162.0,2.0,184.0,914.0,1996.0,892.0,,,,20.23333333333333,12.2,17.54320987654321,2.950617283950617,0.2345679012345679,1.9753086419753085,0.9876543209876543,2.493827160493827,24.617283950617285,,,
393,2016-2017,Mason Plumlee,C,26.0,TOT,1684.0,568.0,184.0,270.0,138.0,340.0,872.0,4296.0,162.0,128.0,452.0,600.0,1246.0,12.0,,,,17.766666666666666,12.0,10.395061728395062,3.506172839506173,1.1358024691358024,1.6666666666666667,0.8518518518518519,7.481481481481482,26.51851851851852,,,
24171,2016-2017,Nicolas Brussino,SF,23.0,DAL,150.0,47.0,8.0,26.0,17.0,26.0,69.0,521.0,54.0,2.0,43.0,22.0,141.0,95.0,29.0,52.0,17.0,10.7,0.6,2.7777777777777777,0.8703703703703703,0.14814814814814814,0.48148148148148145,0.3148148148148148,1.7592592592592593,9.648148148148149,0.36879432624113473,0.7727272727272727,0.30526315789473685
429,2016-2017,Nerlens Noel,C,22.0,TOT,890.0,100.0,102.0,102.0,130.0,186.0,402.0,2094.0,102.0,38.0,252.0,222.0,618.0,2.0,,,,20.366666666666664,8.0,8.72549019607843,0.9803921568627451,1.0,1.0,1.2745098039215685,5.764705882352941,20.529411764705884,,,
434,2016-2017,Omri Casspi,SF,28.0,TOT,372.0,74.0,6.0,58.0,46.0,54.0,170.0,1286.0,72.0,4.0,100.0,58.0,330.0,86.0,,,,9.65,1.0,5.166666666666667,1.0277777777777777,0.08333333333333333,0.8055555555555556,0.6388888888888888,3.111111111111111,17.86111111111111,,,
438,2016-2017,P.J. Tucker,SF,31.0,TOT,1080.0,198.0,38.0,132.0,232.0,234.0,710.0,4472.0,162.0,42.0,392.0,186.0,964.0,392.0,,,,10.5,7.3,6.666666666666667,1.2222222222222223,0.2345679012345679,0.8148148148148148,1.4320987654320987,5.827160493827161,27.604938271604937,,,
451,2016-2017,Quinn Cook,PG,23.0,TOT,158.0,52.0,0.0,26.0,8.0,2.0,12.0,376.0,28.0,0.0,26.0,10.0,132.0,52.0,,,,11.333333333333334,0.4,5.642857142857143,1.8571428571428572,0.0,0.9285714285714286,0.2857142857142857,0.5,13.428571428571429,,,
349,2016-2017,Langston Galloway,PG,25.0,TOT,1170.0,186.0,12.0,92.0,92.0,54.0,258.0,2990.0,148.0,4.0,192.0,128.0,1090.0,616.0,,,,9.866666666666667,2.6,7.905405405405405,1.2567567567567568,0.08108108108108109,0.6216216216216216,0.6216216216216216,2.108108108108108,20.2027027027027,,,
485,2016-2017,Roy Hibbert,C,30.0,TOT,442.0,42.0,92.0,64.0,16.0,108.0,200.0,1364.0,96.0,26.0,200.0,150.0,294.0,0.0,,,,14.466666666666667,3.6,4.604166666666667,0.4375,0.9583333333333334,0.6666666666666666,0.16666666666666666,3.2083333333333335,14.208333333333334,,,
536,2016-2017,Taj Gibson,PF,31.0,TOT,1692.0,146.0,132.0,210.0,84.0,316.0,656.0,3978.0,156.0,142.0,326.0,316.0,1418.0,26.0,,,,14.799999999999999,8.1,10.846153846153847,0.9358974358974359,0.8461538461538461,1.3461538461538463,0.5384615384615384,6.230769230769231,25.5,,,
541,2016-2017,Terrence Jones,PF,25.0,TOT,1168.0,116.0,108.0,96.0,80.0,130.0,482.0,2540.0,108.0,24.0,134.0,340.0,982.0,150.0,,,,11.266666666666666,4.6,10.814814814814815,1.0740740740740742,1.0,0.8888888888888888,0.7407407407407407,5.666666666666667,23.51851851851852,,,
542,2016-2017,Terrence Ross,SF,25.0,TOT,1716.0,176.0,66.0,136.0,176.0,36.0,378.0,3910.0,156.0,48.0,286.0,154.0,1492.0,782.0,,,,13.133333333333333,7.0,11.0,1.1282051282051282,0.4230769230769231,0.8717948717948718,1.1282051282051282,2.6538461538461537,25.064102564102566,,,
568,2016-2017,Troy Williams,SF,22.0,TOT,370.0,50.0,20.0,66.0,54.0,30.0,108.0,1114.0,60.0,32.0,120.0,64.0,334.0,124.0,,,,9.766666666666667,0.6,6.166666666666667,0.8333333333333334,0.3333333333333333,1.1,0.9,2.3,18.566666666666666,,,
571,2016-2017,Tyreke Evans,SF,27.0,TOT,822.0,248.0,18.0,122.0,70.0,26.0,248.0,1576.0,80.0,12.0,120.0,184.0,740.0,236.0,,,,15.4,1.4,10.275,3.1,0.225,1.525,0.875,3.425,19.7,,,
586,2016-2017,Wayne Selden,SG,22.0,TOT,142.0,26.0,2.0,24.0,12.0,2.0,30.0,472.0,28.0,10.0,36.0,44.0,116.0,56.0,,,,7.7,0.2,5.071428571428571,0.9285714285714286,0.07142857142857142,0.8571428571428571,0.42857142857142855,1.1428571428571428,16.857142857142858,,,
592,2016-2017,Yogi Ferrell,PG,23.0,TOT,924.0,344.0,18.0,140.0,84.0,40.0,182.0,2394.0,92.0,58.0,180.0,178.0,788.0,352.0,,,,11.233333333333334,3.6,10.043478260869565,3.739130434782609,0.1956521739130435,1.5217391304347827,0.9130434782608695,2.4130434782608696,26.02173913043478,,,
505,2016-2017,Serge Ibaka,PF,27.0,TOT,2346.0,150.0,248.0,210.0,82.0,258.0,818.0,4844.0,158.0,158.0,430.0,250.0,1964.0,634.0,,,,15.9,10.2,14.848101265822784,0.9493670886075949,1.5696202531645569,1.3291139240506329,0.5189873417721519,6.810126582278481,30.658227848101266,,,
320,2016-2017,Jusuf Nurkic,C,22.0,TOT,1324.0,246.0,148.0,286.0,100.0,308.0,626.0,2782.0,130.0,96.0,322.0,420.0,1068.0,2.0,,,,17.866666666666667,4.0,10.184615384615384,1.8923076923076922,1.1384615384615384,2.2,0.7692307692307693,7.184615384615385,21.4,,,
314,2016-2017,Justin Anderson,SF,23.0,TOT,1064.0,132.0,46.0,132.0,82.0,138.0,352.0,2456.0,150.0,20.0,218.0,258.0,878.0,388.0,,,,13.799999999999999,3.8,7.093333333333334,0.88,0.30666666666666664,0.88,0.5466666666666666,3.2666666666666666,16.373333333333335,,,
296,2016-2017,Johnny O'Bryant,PF,23.0,TOT,76.0,12.0,2.0,12.0,0.0,18.0,20.0,160.0,22.0,0.0,20.0,12.0,60.0,12.0,,,,14.933333333333332,0.30000000000000004,3.4545454545454546,0.5454545454545454,0.09090909090909091,0.5454545454545454,0.0,1.7272727272727273,7.2727272727272725,,,
24116,2016-2017,Carmelo Anthony,SF,32.0,NYK,1659.0,213.0,34.0,153.0,60.0,62.0,374.0,2538.0,74.0,74.0,198.0,365.0,1389.0,421.0,151.0,602.0,304.0,17.9,4.7,22.41891891891892,2.8783783783783785,0.4594594594594595,2.0675675675675675,0.8108108108108109,5.891891891891892,34.2972972972973,0.4334053275737941,0.8328767123287671,0.3586698337292161
24115,2016-2017,Giannis Antetokounmpo,SF,22.0,MIL,1832.0,434.0,151.0,234.0,131.0,142.0,558.0,2845.0,80.0,80.0,246.0,612.0,1259.0,180.0,49.0,656.0,471.0,26.1,12.4,22.9,5.425,1.8875,2.925,1.6375,8.75,35.5625,0.5210484511517077,0.7696078431372549,0.2722222222222222
24114,2016-2017,Ryan Anderson,PF,28.0,HOU,979.0,68.0,14.0,55.0,32.0,112.0,218.0,2116.0,72.0,72.0,142.0,150.0,773.0,506.0,204.0,323.0,129.0,13.5,5.2,13.597222222222221,0.9444444444444444,0.19444444444444445,0.7638888888888888,0.4444444444444444,4.583333333333333,29.38888888888889,0.4178525226390686,0.86,0.4031620553359684
24113,2016-2017,Kyle Anderson,SG,23.0,SAS,246.0,91.0,26.0,39.0,51.0,33.0,175.0,1020.0,72.0,14.0,63.0,57.0,209.0,40.0,15.0,93.0,45.0,12.5,2.7,3.4166666666666665,1.2638888888888888,0.3611111111111111,0.5416666666666666,0.7083333333333334,2.888888888888889,14.166666666666666,0.4449760765550239,0.7894736842105263,0.375
24109,2016-2017,Alan Anderson,SF,34.0,LAC,86.0,11.0,0.0,7.0,3.0,3.0,21.0,308.0,30.0,0.0,35.0,16.0,80.0,44.0,14.0,30.0,12.0,5.0,0.1,2.8666666666666667,0.36666666666666664,0.0,0.23333333333333334,0.1,0.8,10.266666666666667,0.375,0.75,0.3181818181818182
24108,2016-2017,Chris Andersen,C,38.0,CLE,28.0,5.0,7.0,5.0,5.0,9.0,22.0,114.0,12.0,0.0,20.0,14.0,22.0,3.0,0.0,9.0,10.0,11.6,0.2,2.3333333333333335,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.4166666666666667,2.5833333333333335,9.5,0.4090909090909091,0.7142857142857143,0.0
24107,2016-2017,Al-Farouq Aminu,SF,26.0,POR,532.0,99.0,44.0,94.0,60.0,77.0,374.0,1773.0,61.0,25.0,102.0,136.0,466.0,212.0,70.0,183.0,96.0,11.3,1.9,8.721311475409836,1.6229508196721312,0.7213114754098361,1.540983606557377,0.9836065573770492,7.39344262295082,29.065573770491802,0.3927038626609442,0.7058823529411765,0.330188679245283
24106,2016-2017,Tony Allen,SG,35.0,MEM,643.0,98.0,29.0,100.0,115.0,166.0,225.0,1914.0,71.0,66.0,178.0,130.0,595.0,54.0,15.0,274.0,80.0,13.3,3.1,9.056338028169014,1.380281690140845,0.4084507042253521,1.408450704225352,1.619718309859155,5.507042253521127,26.95774647887324,0.46050420168067224,0.6153846153846154,0.2777777777777778
24105,2016-2017,Lavoy Allen,PF,27.0,IND,177.0,57.0,24.0,29.0,18.0,105.0,115.0,871.0,61.0,5.0,78.0,33.0,168.0,1.0,0.0,77.0,23.0,11.6,1.7,2.901639344262295,0.9344262295081968,0.39344262295081966,0.47540983606557374,0.29508196721311475,3.6065573770491803,14.278688524590164,0.4583333333333333,0.696969696969697,0.0
24104,2016-2017,LaMarcus Aldridge,PF,31.0,SAS,1243.0,139.0,89.0,98.0,46.0,174.0,350.0,2335.0,72.0,72.0,158.0,271.0,1049.0,56.0,23.0,500.0,220.0,18.6,7.3,17.26388888888889,1.9305555555555556,1.2361111111111112,1.3611111111111112,0.6388888888888888,7.277777777777778,32.43055555555556,0.47664442326024786,0.8118081180811808,0.4107142857142857
24103,2016-2017,Cole Aldrich,C,28.0,MIN,105.0,25.0,23.0,17.0,25.0,51.0,107.0,531.0,62.0,0.0,85.0,22.0,86.0,0.0,0.0,45.0,15.0,12.7,1.3,1.6935483870967742,0.4032258064516129,0.3709677419354839,0.27419354838709675,0.4032258064516129,2.5483870967741935,8.564516129032258,0.5232558139534884,0.6818181818181818,
24102,2016-2017,Alexis Ajinca,C,28.0,NOP,207.0,12.0,22.0,31.0,20.0,46.0,131.0,584.0,39.0,15.0,77.0,40.0,178.0,4.0,0.0,89.0,29.0,12.9,1.0,5.3076923076923075,0.3076923076923077,0.5641025641025641,0.7948717948717948,0.5128205128205128,4.538461538461538,14.974358974358974,0.5,0.725,0.0
24101,2016-2017,Arron Afflalo,SG,31.0,SAC,515.0,78.0,7.0,42.0,21.0,9.0,116.0,1580.0,61.0,45.0,104.0,93.0,420.0,151.0,62.0,185.0,83.0,9.0,1.4,8.442622950819672,1.278688524590164,0.11475409836065574,0.6885245901639344,0.3442622950819672,2.0491803278688523,25.901639344262296,0.44047619047619047,0.8924731182795699,0.4105960264900662
24100,2016-2017,Steven Adams,C,23.0,OKC,905.0,86.0,78.0,146.0,88.0,282.0,333.0,2389.0,80.0,80.0,195.0,257.0,655.0,1.0,0.0,374.0,157.0,16.5,6.4,11.3125,1.075,0.975,1.825,1.1,7.6875,29.8625,0.5709923664122137,0.6108949416342413,0.0
24096,2016-2017,Alex Abrines,SG,23.0,OKC,406.0,40.0,8.0,33.0,37.0,18.0,68.0,1055.0,68.0,6.0,114.0,49.0,341.0,247.0,94.0,134.0,44.0,10.1,2.1,5.970588235294118,0.5882352941176471,0.11764705882352941,0.4852941176470588,0.5441176470588235,1.2647058823529411,15.514705882352942,0.39296187683284456,0.8979591836734694,0.3805668016194332
272,2016-2017,Jerami Grant,SF,22.0,TOT,874.0,92.0,158.0,88.0,66.0,76.0,336.0,3062.0,160.0,8.0,298.0,294.0,656.0,232.0,,,,7.8999999999999995,5.8,5.4625,0.575,0.9875,0.55,0.4125,2.575,19.1375,,,
291,2016-2017,Joffrey Lauvergne,PF-C,25.0,TOT,750.0,140.0,12.0,112.0,50.0,144.0,358.0,1960.0,140.0,2.0,166.0,146.0,672.0,196.0,,,,12.366666666666667,3.0,5.357142857142857,1.0,0.08571428571428572,0.8,0.35714285714285715,3.585714285714286,14.0,,,
24118,2016-2017,Trevor Ariza,SF,31.0,HOU,936.0,175.0,20.0,74.0,147.0,54.0,405.0,2773.0,80.0,80.0,133.0,126.0,798.0,555.0,191.0,326.0,93.0,12.3,6.0,11.7,2.1875,0.25,0.925,1.8375,5.7375,34.6625,0.40852130325814534,0.7380952380952381,0.3441441441441441
24172,2016-2017,Reggie Bullock,SF,25.0,DET,141.0,29.0,3.0,10.0,18.0,13.0,51.0,467.0,31.0,5.0,22.0,7.0,128.0,73.0,28.0,54.0,5.0,11.7,1.0,4.548387096774194,0.9354838709677419,0.0967741935483871,0.3225806451612903,0.5806451612903226,2.064516129032258,15.064516129032258,0.421875,0.7142857142857143,0.3835616438356164
24173,2016-2017,Trey Burke,PG,24.0,WAS,285.0,100.0,5.0,48.0,11.0,7.0,40.0,703.0,57.0,0.0,54.0,29.0,255.0,70.0,31.0,116.0,22.0,10.8,0.5,5.0,1.7543859649122806,0.08771929824561403,0.8421052631578947,0.19298245614035087,0.8245614035087719,12.333333333333334,0.4549019607843137,0.7586206896551724,0.44285714285714284
24174,2016-2017,Alec Burks,SG,25.0,UTA,283.0,30.0,5.0,35.0,18.0,17.0,103.0,653.0,42.0,0.0,50.0,78.0,248.0,76.0,25.0,99.0,60.0,11.6,0.8,6.738095238095238,0.7142857142857143,0.11904761904761904,0.8333333333333334,0.42857142857142855,2.857142857142857,15.547619047619047,0.39919354838709675,0.7692307692307693,0.32894736842105265
24610,2016-2017,Garrett Temple,SG,30.0,SAC,506.0,169.0,28.0,78.0,84.0,32.0,151.0,1728.0,65.0,21.0,141.0,74.0,432.0,220.0,82.0,183.0,58.0,11.2,2.2,7.7846153846153845,2.6,0.4307692307692308,1.2,1.2923076923076924,2.8153846153846156,26.584615384615386,0.4236111111111111,0.7837837837837838,0.37272727272727274
24611,2016-2017,Jason Terry,SG,39.0,MIL,307.0,98.0,20.0,36.0,45.0,15.0,91.0,1365.0,74.0,0.0,95.0,29.0,243.0,171.0,73.0,105.0,24.0,9.0,2.1,4.148648648648648,1.3243243243243243,0.2702702702702703,0.4864864864864865,0.6081081081081081,1.4324324324324325,18.445945945945947,0.43209876543209874,0.8275862068965517,0.4269005847953216
